dataset,index,order,depth,method,run,time_seconds
AdultCensusLocalXAI,BII,3,5,interventional,5,0.0005959160043857992
AdultCensusLocalXAI,BII,3,6,fourier,1,0.050448708003386855
AdultCensusLocalXAI,BII,3,6,fourier,2,0.05071533302543685
AdultCensusLocalXAI,BII,3,6,fourier,3,0.05036229197867215
AdultCensusLocalXAI,BII,3,6,fourier,4,0.04862908396171406
AdultCensusLocalXAI,BII,3,6,fourier,5,0.05080208304570988
AdultCensusLocalXAI,BII,3,6,interventional,1,0.0010942919761873782
AdultCensusLocalXAI,BII,3,6,interventional,2,0.0008810840081423521
AdultCensusLocalXAI,BII,3,6,interventional,3,0.0007011250127106905
AdultCensusLocalXAI,BII,3,6,interventional,4,0.0006868750206194818
AdultCensusLocalXAI,BII,3,6,interventional,5,0.0006856669788248837
AdultCensusLocalXAI,BII,3,7,fourier,1,0.15799145796336234
AdultCensusLocalXAI,BII,3,7,fourier,2,0.1614603329799138
AdultCensusLocalXAI,BII,3,7,fourier,3,0.15925566700752825
AdultCensusLocalXAI,BII,3,7,fourier,4,0.16249195800628513
AdultCensusLocalXAI,BII,3,7,fourier,5,0.1668596250237897
AdultCensusLocalXAI,BII,3,7,interventional,1,0.0014997919788584113
AdultCensusLocalXAI,BII,3,7,interventional,2,0.001083417038898915
AdultCensusLocalXAI,BII,3,7,interventional,3,0.0008447919972240925
AdultCensusLocalXAI,BII,3,7,interventional,4,0.0008307499811053276
AdultCensusLocalXAI,BII,3,7,interventional,5,0.0008567500044591725
AdultCensusLocalXAI,BII,3,8,fourier,1,0.4463897080277093
AdultCensusLocalXAI,BII,3,8,fourier,2,0.45923229202162474
AdultCensusLocalXAI,BII,3,8,fourier,3,0.44947616703575477
AdultCensusLocalXAI,BII,3,8,fourier,4,0.45492512499913573
AdultCensusLocalXAI,BII,3,8,fourier,5,0.454401874972973
AdultCensusLocalXAI,BII,3,8,interventional,1,0.002080415957607329
AdultCensusLocalXAI,BII,3,8,interventional,2,0.0014548330218531191
AdultCensusLocalXAI,BII,3,8,interventional,3,0.0012855830136686563
AdultCensusLocalXAI,BII,3,8,interventional,4,0.001260042015928775
AdultCensusLocalXAI,BII,3,8,interventional,5,0.0012536250287666917
AdultCensusLocalXAI,FBII,1,1,fourier,1,0.0006843750015832484
AdultCensusLocalXAI,FBII,1,1,fourier,2,0.000891457952093333
AdultCensusLocalXAI,FBII,1,1,fourier,3,0.0006455419934354722
AdultCensusLocalXAI,FBII,1,1,fourier,4,0.0007739169523119926
AdultCensusLocalXAI,FBII,1,1,fourier,5,0.0006814589723944664
AdultCensusLocalXAI,FBII,1,1,interventional,1,0.00021899997955188155
AdultCensusLocalXAI,FBII,1,1,interventional,2,0.00013450003461912274
AdultCensusLocalXAI,FBII,1,1,interventional,3,0.00012329098535701632
AdultCensusLocalXAI,FBII,1,1,interventional,4,0.00012045801850035787
AdultCensusLocalXAI,FBII,1,1,interventional,5,0.00011133297812193632
AdultCensusLocalXAI,FBII,1,2,fourier,1,0.000726457976270467
AdultCensusLocalXAI,FBII,1,2,fourier,2,0.0006631669821217656
AdultCensusLocalXAI,FBII,1,2,fourier,3,0.0006603330257348716
AdultCensusLocalXAI,FBII,1,2,fourier,4,0.000601166975684464
AdultCensusLocalXAI,FBII,1,2,fourier,5,0.0007006660453043878
AdultCensusLocalXAI,FBII,1,2,interventional,1,0.0006627500406466424
AdultCensusLocalXAI,FBII,1,2,interventional,2,0.00016795803094282746
AdultCensusLocalXAI,FBII,1,2,interventional,3,0.00014762498904019594
AdultCensusLocalXAI,FBII,1,2,interventional,4,0.00015237502520903945
AdultCensusLocalXAI,FBII,1,2,interventional,5,0.00014783302322030067
AdultCensusLocalXAI,FBII,1,3,fourier,1,0.0018425420275889337
AdultCensusLocalXAI,FBII,1,3,fourier,2,0.001830417022574693
AdultCensusLocalXAI,FBII,1,3,fourier,3,0.0018734170007519424
AdultCensusLocalXAI,FBII,1,3,fourier,4,0.001722124987281859
AdultCensusLocalXAI,FBII,1,3,fourier,5,0.0017882500542327762
AdultCensusLocalXAI,FBII,1,3,interventional,1,0.0001924580428749323
AdultCensusLocalXAI,FBII,1,3,interventional,2,0.0001378749730065465
AdultCensusLocalXAI,FBII,1,3,interventional,3,0.00014566699974238873
AdultCensusLocalXAI,FBII,1,3,interventional,4,0.00015579198952764273
AdultCensusLocalXAI,FBII,1,3,interventional,5,0.00018179102335125208
AdultCensusLocalXAI,FBII,1,4,fourier,1,0.0054645000491291285
AdultCensusLocalXAI,FBII,1,4,fourier,2,0.005027832987252623
AdultCensusLocalXAI,FBII,1,4,fourier,3,0.005043665994890034
AdultCensusLocalXAI,FBII,1,4,fourier,4,0.005020458018407226
AdultCensusLocalXAI,FBII,1,4,fourier,5,0.00562833301955834
AdultCensusLocalXAI,FBII,1,4,interventional,1,0.0001776670105755329
AdultCensusLocalXAI,FBII,1,4,interventional,2,0.0001764170010574162
AdultCensusLocalXAI,FBII,1,4,interventional,3,0.00016666599549353123
AdultCensusLocalXAI,FBII,1,4,interventional,4,0.00015729200094938278
AdultCensusLocalXAI,FBII,1,4,interventional,5,0.00017666700296103954
AdultCensusLocalXAI,FBII,1,5,fourier,1,0.01672829204471782
AdultCensusLocalXAI,FBII,1,5,fourier,2,0.016327749995980412
AdultCensusLocalXAI,FBII,1,5,fourier,3,0.016218834032770246
AdultCensusLocalXAI,FBII,1,5,fourier,4,0.01697275001788512
AdultCensusLocalXAI,FBII,1,5,fourier,5,0.015987375052645802
AdultCensusLocalXAI,FBII,1,5,interventional,1,0.00021283404203131795
AdultCensusLocalXAI,FBII,1,5,interventional,2,0.0001908330013975501
AdultCensusLocalXAI,FBII,1,5,interventional,3,0.00018041703151538968
AdultCensusLocalXAI,FBII,1,5,interventional,4,0.00021816696971654892
AdultCensusLocalXAI,FBII,1,5,interventional,5,0.00021187495440244675
AdultCensusLocalXAI,FBII,1,6,fourier,1,0.054041917028371245
AdultCensusLocalXAI,FBII,1,6,fourier,2,0.05195400002412498
AdultCensusLocalXAI,FBII,1,6,fourier,3,0.05269799998495728
AdultCensusLocalXAI,FBII,1,6,fourier,4,0.05331954197026789
AdultCensusLocalXAI,FBII,1,6,fourier,5,0.053707666986156255
AdultCensusLocalXAI,FBII,1,6,interventional,1,0.0002923330175690353
AdultCensusLocalXAI,FBII,1,6,interventional,2,0.0002739999908953905
AdultCensusLocalXAI,FBII,1,6,interventional,3,0.0002333340235054493
AdultCensusLocalXAI,FBII,1,6,interventional,4,0.00023816595785319805
AdultCensusLocalXAI,FBII,1,6,interventional,5,0.0002412499743513763
AdultCensusLocalXAI,FBII,1,7,fourier,1,0.16685783304274082
AdultCensusLocalXAI,FBII,1,7,fourier,2,0.16744762501912192
AdultCensusLocalXAI,FBII,1,7,fourier,3,0.1694607080426067
AdultCensusLocalXAI,FBII,1,7,fourier,4,0.1686231250059791
AdultCensusLocalXAI,FBII,1,7,fourier,5,0.1703617910388857
AdultCensusLocalXAI,FBII,1,7,interventional,1,0.0004380419850349426
AdultCensusLocalXAI,FBII,1,7,interventional,2,0.0003596249734982848
AdultCensusLocalXAI,FBII,1,7,interventional,3,0.0003482499741949141
AdultCensusLocalXAI,FBII,1,7,interventional,4,0.0007925420068204403
AdultCensusLocalXAI,FBII,1,7,interventional,5,0.0003493750118650496
AdultCensusLocalXAI,FBII,1,8,fourier,1,0.46498199994675815
AdultCensusLocalXAI,FBII,1,8,fourier,2,0.47560587496263906
AdultCensusLocalXAI,FBII,1,8,fourier,3,0.4525404169689864
AdultCensusLocalXAI,FBII,1,8,fourier,4,0.5427183749852702
AdultCensusLocalXAI,FBII,1,8,fourier,5,0.4765362090547569
AdultCensusLocalXAI,FBII,1,8,interventional,1,0.0007524999673478305
AdultCensusLocalXAI,FBII,1,8,interventional,2,0.0006525409989990294
AdultCensusLocalXAI,FBII,1,8,interventional,3,0.0006445000180974603
AdultCensusLocalXAI,FBII,1,8,interventional,4,0.0005969579797238111
AdultCensusLocalXAI,FBII,1,8,interventional,5,0.0005849999724887311
AdultCensusLocalXAI,FBII,2,2,fourier,1,0.0007087920093908906
AdultCensusLocalXAI,FBII,2,2,fourier,2,0.000743500015232712
AdultCensusLocalXAI,FBII,2,2,fourier,3,0.0006158750038594007
AdultCensusLocalXAI,FBII,2,2,fourier,4,0.0006477499846369028
AdultCensusLocalXAI,FBII,2,2,fourier,5,0.0006670409929938614
AdultCensusLocalXAI,FBII,2,2,interventional,1,0.00025083404034376144
AdultCensusLocalXAI,FBII,2,2,interventional,2,0.00019337498815730214
AdultCensusLocalXAI,FBII,2,2,interventional,3,0.00019829097436740994
AdultCensusLocalXAI,FBII,2,2,interventional,4,0.0002132920199073851
AdultCensusLocalXAI,FBII,2,2,interventional,5,0.0002007500152103603
AdultCensusLocalXAI,FBII,2,3,fourier,1,0.0019660420366562903
AdultCensusLocalXAI,FBII,2,3,fourier,2,0.0017914999625645578
AdultCensusLocalXAI,FBII,2,3,fourier,3,0.001908249978441745
AdultCensusLocalXAI,FBII,2,3,fourier,4,0.0017201669979840517
AdultCensusLocalXAI,FBII,2,3,fourier,5,0.001771832990925759
AdultCensusLocalXAI,FBII,2,3,interventional,1,0.00027174997376278043
AdultCensusLocalXAI,FBII,2,3,interventional,2,0.00021816702792420983
AdultCensusLocalXAI,FBII,2,3,interventional,3,0.00024745799601078033
AdultCensusLocalXAI,FBII,2,3,interventional,4,0.0002555000246502459
AdultCensusLocalXAI,FBII,2,3,interventional,5,0.00021216704044491053
AdultCensusLocalXAI,FBII,2,4,fourier,1,0.005898708011955023
AdultCensusLocalXAI,FBII,2,4,fourier,2,0.0055604170192964375
AdultCensusLocalXAI,FBII,2,4,fourier,3,0.005644917022436857
AdultCensusLocalXAI,FBII,2,4,fourier,4,0.0056863329955376685
AdultCensusLocalXAI,FBII,2,4,fourier,5,0.0055452079977840185
AdultCensusLocalXAI,FBII,2,4,interventional,1,0.000258082989603281
AdultCensusLocalXAI,FBII,2,4,interventional,2,0.00021095899865031242
AdultCensusLocalXAI,FBII,2,4,interventional,3,0.0009822919964790344
AdultCensusLocalXAI,FBII,2,4,interventional,4,0.000252624973654747
AdultCensusLocalXAI,FBII,2,4,interventional,5,0.00023424997925758362
AdultCensusLocalXAI,FBII,2,5,fourier,1,0.017746415978763252
AdultCensusLocalXAI,FBII,2,5,fourier,2,0.01824916701298207
AdultCensusLocalXAI,FBII,2,5,fourier,3,0.02051358303287998
AdultCensusLocalXAI,FBII,2,5,fourier,4,0.01746354199713096
AdultCensusLocalXAI,FBII,2,5,fourier,5,0.01674049999564886
AdultCensusLocalXAI,FBII,2,5,interventional,1,0.00033245800295844674
AdultCensusLocalXAI,FBII,2,5,interventional,2,0.00025154202012345195
AdultCensusLocalXAI,FBII,2,5,interventional,3,0.0002775000175461173
AdultCensusLocalXAI,FBII,2,5,interventional,4,0.00027616595616564155
AdultCensusLocalXAI,FBII,2,5,interventional,5,0.00025233294581994414
AdultCensusLocalXAI,FBII,2,6,fourier,1,0.05799462500726804
AdultCensusLocalXAI,FBII,2,6,fourier,2,0.05882308300351724
AdultCensusLocalXAI,FBII,2,6,fourier,3,0.05846520798513666
AdultCensusLocalXAI,FBII,2,6,fourier,4,0.05716437502996996
AdultCensusLocalXAI,FBII,2,6,fourier,5,0.0549621669924818
AdultCensusLocalXAI,FBII,2,6,interventional,1,0.00036704097874462605
AdultCensusLocalXAI,FBII,2,6,interventional,2,0.00034058402525261045
AdultCensusLocalXAI,FBII,2,6,interventional,3,0.0003423329908400774
AdultCensusLocalXAI,FBII,2,6,interventional,4,0.00033108401112258434
AdultCensusLocalXAI,FBII,2,6,interventional,5,0.0003172089927829802
AdultCensusLocalXAI,FBII,2,7,fourier,1,0.17570583400083706
AdultCensusLocalXAI,FBII,2,7,fourier,2,0.17297804105328396
AdultCensusLocalXAI,FBII,2,7,fourier,3,0.17406358302105218
AdultCensusLocalXAI,FBII,2,7,fourier,4,0.17190600000321865
AdultCensusLocalXAI,FBII,2,7,fourier,5,0.17215216701151803
AdultCensusLocalXAI,FBII,2,7,interventional,1,0.0006823749863542616
AdultCensusLocalXAI,FBII,2,7,interventional,2,0.0004552910104393959
AdultCensusLocalXAI,FBII,2,7,interventional,3,0.000459709030110389
AdultCensusLocalXAI,FBII,2,7,interventional,4,0.0004411659901961684
AdultCensusLocalXAI,FBII,2,7,interventional,5,0.0004374579875729978
AdultCensusLocalXAI,FBII,2,8,fourier,1,0.4786453749984503
AdultCensusLocalXAI,FBII,2,8,fourier,2,0.4763217919971794
AdultCensusLocalXAI,FBII,2,8,fourier,3,0.4714351249858737
AdultCensusLocalXAI,FBII,2,8,fourier,4,0.4793165000155568
AdultCensusLocalXAI,FBII,2,8,fourier,5,0.47773454198613763
AdultCensusLocalXAI,FBII,2,8,interventional,1,0.0007403750205412507
AdultCensusLocalXAI,FBII,2,8,interventional,2,0.0007879170007072389
AdultCensusLocalXAI,FBII,2,8,interventional,3,0.0006972090341150761
AdultCensusLocalXAI,FBII,2,8,interventional,4,0.0006612499710172415
AdultCensusLocalXAI,FBII,2,8,interventional,5,0.0006888749776408076
AdultCensusLocalXAI,FBII,3,3,fourier,1,0.001957958040293306
AdultCensusLocalXAI,FBII,3,3,fourier,2,0.0018891670042648911
AdultCensusLocalXAI,FBII,3,3,fourier,3,0.0019022499909624457
AdultCensusLocalXAI,FBII,3,3,fourier,4,0.001983082969672978
AdultCensusLocalXAI,FBII,3,3,fourier,5,0.0018984589842148125
AdultCensusLocalXAI,FBII,3,3,interventional,1,0.00040616601472720504
AdultCensusLocalXAI,FBII,3,3,interventional,2,0.0003530000103637576
AdultCensusLocalXAI,FBII,3,3,interventional,3,0.0003643750096671283
AdultCensusLocalXAI,FBII,3,3,interventional,4,0.0004301670123822987
AdultCensusLocalXAI,FBII,3,3,interventional,5,0.00038299994776025414
AdultCensusLocalXAI,FBII,3,4,fourier,1,0.006056834012269974
AdultCensusLocalXAI,FBII,3,4,fourier,2,0.005673667008522898
AdultCensusLocalXAI,FBII,3,4,fourier,3,0.006002500012982637
AdultCensusLocalXAI,FBII,3,4,fourier,4,0.005789374990854412
AdultCensusLocalXAI,FBII,3,4,fourier,5,0.005542958970181644
AdultCensusLocalXAI,FBII,3,4,interventional,1,0.0005773339653387666
AdultCensusLocalXAI,FBII,3,4,interventional,2,0.0005509170005097985
AdultCensusLocalXAI,FBII,3,4,interventional,3,0.0005708750104531646
AdultCensusLocalXAI,FBII,3,4,interventional,4,0.0005167499766685069
AdultCensusLocalXAI,FBII,3,4,interventional,5,0.0005236670258454978
AdultCensusLocalXAI,FBII,3,5,fourier,1,0.01954995800042525
AdultCensusLocalXAI,FBII,3,5,fourier,2,0.019514083047397435
AdultCensusLocalXAI,FBII,3,5,fourier,3,0.020526083011645824
AdultCensusLocalXAI,FBII,3,5,fourier,4,0.01908375002676621
AdultCensusLocalXAI,FBII,3,5,fourier,5,0.019259416963905096
AdultCensusLocalXAI,FBII,3,5,interventional,1,0.0007297499687410891
AdultCensusLocalXAI,FBII,3,5,interventional,2,0.0007465000380761921
AdultCensusLocalXAI,FBII,3,5,interventional,3,0.0006047500064596534
AdultCensusLocalXAI,FBII,3,5,interventional,4,0.0005675419815815985
AdultCensusLocalXAI,FBII,3,5,interventional,5,0.0005695410072803497
AdultCensusLocalXAI,FBII,3,6,fourier,1,0.05994583398569375
AdultCensusLocalXAI,FBII,3,6,fourier,2,0.06098216702230275
AdultCensusLocalXAI,FBII,3,6,fourier,3,0.05945624999003485
AdultCensusLocalXAI,FBII,3,6,fourier,4,0.05985433398745954
AdultCensusLocalXAI,FBII,3,6,fourier,5,0.05920175003120676
AdultCensusLocalXAI,FBII,3,6,interventional,1,0.0009715419728308916
AdultCensusLocalXAI,FBII,3,6,interventional,2,0.0008890409953892231
AdultCensusLocalXAI,FBII,3,6,interventional,3,0.000679749995470047
AdultCensusLocalXAI,FBII,3,6,interventional,4,0.0009263750398531556
AdultCensusLocalXAI,FBII,3,6,interventional,5,0.0006587079842574894
AdultCensusLocalXAI,FBII,3,7,fourier,1,0.19204483297653496
AdultCensusLocalXAI,FBII,3,7,fourier,2,0.1909757080138661
AdultCensusLocalXAI,FBII,3,7,fourier,3,0.19011320901336148
AdultCensusLocalXAI,FBII,3,7,fourier,4,0.188348958035931
AdultCensusLocalXAI,FBII,3,7,fourier,5,0.1899447919568047
AdultCensusLocalXAI,FBII,3,7,interventional,1,0.0011500000255182385
AdultCensusLocalXAI,FBII,3,7,interventional,2,0.0011261250474490225
AdultCensusLocalXAI,FBII,3,7,interventional,3,0.0008622499881312251
AdultCensusLocalXAI,FBII,3,7,interventional,4,0.000829958007670939
AdultCensusLocalXAI,FBII,3,7,interventional,5,0.0009337499504908919
AdultCensusLocalXAI,FBII,3,8,fourier,1,0.4981271249707788
AdultCensusLocalXAI,FBII,3,8,fourier,2,0.49883129104273394
AdultCensusLocalXAI,FBII,3,8,fourier,3,0.4962689589592628
AdultCensusLocalXAI,FBII,3,8,fourier,4,0.4986475420300849
AdultCensusLocalXAI,FBII,3,8,fourier,5,0.5073552909889258
AdultCensusLocalXAI,FBII,3,8,interventional,1,0.0015800000401213765
AdultCensusLocalXAI,FBII,3,8,interventional,2,0.0014558749971911311
AdultCensusLocalXAI,FBII,3,8,interventional,3,0.0012325000134296715
AdultCensusLocalXAI,FBII,3,8,interventional,4,0.0012372080236673355
AdultCensusLocalXAI,FBII,3,8,interventional,5,0.00133275002008304
AdultCensusLocalXAI,FSII,1,1,fourier,1,0.0004461670177988708
AdultCensusLocalXAI,FSII,1,1,fourier,2,0.0004912909935228527
AdultCensusLocalXAI,FSII,1,1,fourier,3,0.00044179195538163185
AdultCensusLocalXAI,FSII,1,1,fourier,4,0.0004342919564805925
AdultCensusLocalXAI,FSII,1,1,fourier,5,0.00038695900002494454
AdultCensusLocalXAI,FSII,1,1,interventional,1,0.00017270899843424559
AdultCensusLocalXAI,FSII,1,1,interventional,2,0.00014349998673424125
AdultCensusLocalXAI,FSII,1,1,interventional,3,0.00014729099348187447
AdultCensusLocalXAI,FSII,1,1,interventional,4,0.00016066699754446745
AdultCensusLocalXAI,FSII,1,1,interventional,5,0.0001550420420244336
AdultCensusLocalXAI,FSII,1,2,fourier,1,0.0011630000080913305
AdultCensusLocalXAI,FSII,1,2,fourier,2,0.001039207971189171
AdultCensusLocalXAI,FSII,1,2,fourier,3,0.0010622499976307154
AdultCensusLocalXAI,FSII,1,2,fourier,4,0.0010299579589627683
AdultCensusLocalXAI,FSII,1,2,fourier,5,0.0010566670098342001
AdultCensusLocalXAI,FSII,1,2,interventional,1,0.00015729101141914725
AdultCensusLocalXAI,FSII,1,2,interventional,2,0.00014470802852883935
AdultCensusLocalXAI,FSII,1,2,interventional,3,0.00013712496729567647
AdultCensusLocalXAI,FSII,1,2,interventional,4,0.0001282920129597187
AdultCensusLocalXAI,FSII,1,2,interventional,5,0.00012995797442272305
AdultCensusLocalXAI,FSII,1,3,fourier,1,0.0034273749915882945
AdultCensusLocalXAI,FSII,1,3,fourier,2,0.003393416991457343
AdultCensusLocalXAI,FSII,1,3,fourier,3,0.003455374971963465
AdultCensusLocalXAI,FSII,1,3,fourier,4,0.003224124957341701
AdultCensusLocalXAI,FSII,1,3,fourier,5,0.0031730830087326467
AdultCensusLocalXAI,FSII,1,3,interventional,1,0.00018787500448524952
AdultCensusLocalXAI,FSII,1,3,interventional,2,0.00013637501979246736
AdultCensusLocalXAI,FSII,1,3,interventional,3,0.00012625003000721335
AdultCensusLocalXAI,FSII,1,3,interventional,4,0.00014604197349399328
AdultCensusLocalXAI,FSII,1,3,interventional,5,0.00011570798233151436
AdultCensusLocalXAI,FSII,1,4,fourier,1,0.012301125039812177
AdultCensusLocalXAI,FSII,1,4,fourier,2,0.01244941697223112
AdultCensusLocalXAI,FSII,1,4,fourier,3,0.012647415976971388
AdultCensusLocalXAI,FSII,1,4,fourier,4,0.012396000034641474
AdultCensusLocalXAI,FSII,1,4,fourier,5,0.012892124999780208
AdultCensusLocalXAI,FSII,1,4,interventional,1,0.00022445799550041556
AdultCensusLocalXAI,FSII,1,4,interventional,2,0.00015974999405443668
AdultCensusLocalXAI,FSII,1,4,interventional,3,0.00015287497080862522
AdultCensusLocalXAI,FSII,1,4,interventional,4,0.00015762500697746873
AdultCensusLocalXAI,FSII,1,4,interventional,5,0.00015833397628739476
AdultCensusLocalXAI,FSII,1,5,fourier,1,0.04631154204253107
AdultCensusLocalXAI,FSII,1,5,fourier,2,0.046791208966169506
AdultCensusLocalXAI,FSII,1,5,fourier,3,0.04788183304481208
AdultCensusLocalXAI,FSII,1,5,fourier,4,0.04803954198723659
AdultCensusLocalXAI,FSII,1,5,fourier,5,0.047347749990876764
AdultCensusLocalXAI,FSII,1,5,interventional,1,0.00019833300029858947
AdultCensusLocalXAI,FSII,1,5,interventional,2,0.00017391599249094725
AdultCensusLocalXAI,FSII,1,5,interventional,3,0.00022854196140542626
AdultCensusLocalXAI,FSII,1,5,interventional,4,0.00022004201309755445
AdultCensusLocalXAI,FSII,1,5,interventional,5,0.00018212501890957355
AdultCensusLocalXAI,FSII,1,6,fourier,1,0.1749815420480445
AdultCensusLocalXAI,FSII,1,6,fourier,2,0.17281491600442678
AdultCensusLocalXAI,FSII,1,6,fourier,3,0.17183883400866762
AdultCensusLocalXAI,FSII,1,6,fourier,4,0.17014716699486598
AdultCensusLocalXAI,FSII,1,6,fourier,5,0.1657462500152178
AdultCensusLocalXAI,FSII,1,6,interventional,1,0.000486082979477942
AdultCensusLocalXAI,FSII,1,6,interventional,2,0.0002447080332785845
AdultCensusLocalXAI,FSII,1,6,interventional,3,0.00023037503706291318
AdultCensusLocalXAI,FSII,1,6,interventional,4,0.00023870798759162426
AdultCensusLocalXAI,FSII,1,6,interventional,5,0.0002307079848833382
AdultCensusLocalXAI,FSII,1,7,fourier,1,0.5728648329968564
AdultCensusLocalXAI,FSII,1,7,fourier,2,0.5659290000330657
AdultCensusLocalXAI,FSII,1,7,fourier,3,0.5942734160344116
AdultCensusLocalXAI,FSII,1,7,fourier,4,0.5704684579977766
AdultCensusLocalXAI,FSII,1,7,fourier,5,0.5468879999825731
AdultCensusLocalXAI,FSII,1,7,interventional,1,0.0004683329607360065
AdultCensusLocalXAI,FSII,1,7,interventional,2,0.0004005410009995103
AdultCensusLocalXAI,FSII,1,7,interventional,3,0.0003434160025790334
AdultCensusLocalXAI,FSII,1,7,interventional,4,0.00032895803451538086
